"","week","treatment_id","experiment","click_sum","week_fac","prob_based","exp_factor","click_ind","country"
"7163",2,5,4,0,"week  2","prob_email","4",0,"IN"
"71721",2,2,4,0,"week  2","no_prob","4",0,"IN"
"7182",2,3,4,0,"week  2","no_prob","4",0,"IN"
"7194",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"72221",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"7231",2,2,4,0,"week  2","no_prob","4",0,"IN"
"7251",2,4,4,0,"week  2","prob_email","4",0,"IN"
"73621",2,1,4,0,"week  2","no_email","4",0,"IN"
"73811",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"7393",2,2,4,0,"week  2","no_prob","4",0,"IN"
"74921",2,1,4,148,"week  2","no_email","4",1,"IN"
"7591",2,3,4,192,"week  2","no_prob","4",1,"IN"
"7613",2,2,4,0,"week  2","no_prob","4",0,"IN"
"78611",2,1,4,0,"week  2","no_email","4",0,"IN"
"7881",2,4,4,308,"week  2","prob_email","4",1,"IN"
"7892",2,5,4,0,"week  2","prob_email","4",0,"IN"
"7931",2,4,4,0,"week  2","prob_email","4",0,"IN"
"7991",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"8011",2,3,4,256,"week  2","no_prob","4",1,"IN"
"8053",2,1,4,86,"week  2","no_email","4",1,"IN"
"809",2,1,4,0,"week  2","no_email","4",0,"IN"
"818",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"8193",2,1,4,0,"week  2","no_email","4",0,"IN"
"82221",2,3,4,8,"week  2","no_prob","4",1,"IN"
"8262",2,4,4,0,"week  2","prob_email","4",0,"IN"
"8325",2,3,4,0,"week  2","no_prob","4",0,"IN"
"8361",2,4,4,0,"week  2","prob_email","4",0,"IN"
"84221",2,3,4,0,"week  2","no_prob","4",0,"IN"
"8453",2,5,4,28,"week  2","prob_email","4",1,"IN"
"84931",2,1,4,336,"week  2","no_email","4",1,"IN"
"851",2,5,4,0,"week  2","prob_email","4",0,"IN"
"8531",2,4,4,0,"week  2","prob_email","4",0,"IN"
"8544",2,1,4,0,"week  2","no_email","4",0,"IN"
"8554",2,4,4,244,"week  2","prob_email","4",1,"IN"
"86321",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"86411",2,3,4,0,"week  2","no_prob","4",0,"IN"
"8682",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"87131",2,1,4,0,"week  2","no_email","4",0,"IN"
"88311",2,3,4,0,"week  2","no_prob","4",0,"IN"
"8883",2,2,4,0,"week  2","no_prob","4",0,"IN"
"89411",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"9002",2,1,4,0,"week  2","no_email","4",0,"IN"
"9012",2,2,4,0,"week  2","no_prob","4",0,"IN"
"9091",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"9142",2,3,4,0,"week  2","no_prob","4",0,"IN"
"9302",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"93131",2,3,4,0,"week  2","no_prob","4",0,"IN"
"9332",2,1,4,0,"week  2","no_email","4",0,"IN"
"93421",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"9363",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"9414",2,5,4,0,"week  2","prob_email","4",0,"IN"
"94211",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"94531",2,3,4,0,"week  2","no_prob","4",0,"IN"
"9572",2,1,4,0,"week  2","no_email","4",0,"IN"
"96411",2,1,4,0,"week  2","no_email","4",0,"IN"
"9691",2,5,4,0,"week  2","prob_email","4",0,"IN"
"97321",2,5,4,0,"week  2","prob_email","4",0,"IN"
"9751",2,3,4,0,"week  2","no_prob","4",0,"IN"
"98111",2,1,4,8,"week  2","no_email","4",1,"IN"
"9822",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"9834",2,4,4,8,"week  2","prob_email","4",1,"IN"
"98531",2,3,4,0,"week  2","no_prob","4",0,"IN"
"9971",2,2,4,0,"week  2","no_prob","4",0,"IN"
"9991",2,1,4,0,"week  2","no_email","4",0,"IN"
"1000",2,5,4,0,"week  2","prob_email","4",0,"IN"
"10031",2,2,4,0,"week  2","no_prob","4",0,"IN"
"100411",2,5,4,0,"week  2","prob_email","4",0,"IN"
"100521",2,5,4,0,"week  2","prob_email","4",0,"IN"
"101431",2,3,4,0,"week  2","no_prob","4",0,"IN"
"10153",2,1,4,0,"week  2","no_email","4",0,"IN"
"10163",2,9,4,48,"week  2","rel_prob_email","4",1,"IN"
"10224",2,1,4,218,"week  2","no_email","4",1,"IN"
"102421",2,9,4,427,"week  2","rel_prob_email","4",1,"IN"
"1038",2,9,4,176,"week  2","rel_prob_email","4",1,"IN"
"10393",2,3,4,0,"week  2","no_prob","4",0,"IN"
"10432",2,4,4,0,"week  2","prob_email","4",0,"IN"
"104431",2,3,4,0,"week  2","no_prob","4",0,"IN"
"10513",2,4,4,0,"week  2","prob_email","4",0,"IN"
"10543",2,4,4,0,"week  2","prob_email","4",0,"IN"
"106321",2,5,4,0,"week  2","prob_email","4",0,"IN"
"10701",2,9,4,88,"week  2","rel_prob_email","4",1,"IN"
"107621",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"10801",2,5,4,0,"week  2","prob_email","4",0,"IN"
"10814",2,1,4,0,"week  2","no_email","4",0,"IN"
"10853",2,2,4,140,"week  2","no_prob","4",1,"IN"
"10893",2,3,4,0,"week  2","no_prob","4",0,"IN"
"10913",2,2,4,0,"week  2","no_prob","4",0,"IN"
"10971",2,2,4,108,"week  2","no_prob","4",1,"IN"
"10993",2,4,4,0,"week  2","prob_email","4",0,"IN"
"11031",2,2,4,0,"week  2","no_prob","4",0,"IN"
"110721",2,3,4,60,"week  2","no_prob","4",1,"IN"
"111111",2,2,4,0,"week  2","no_prob","4",0,"IN"
"111311",2,5,4,0,"week  2","prob_email","4",0,"IN"
"11202",2,3,4,148,"week  2","no_prob","4",1,"IN"
"11211",2,1,4,0,"week  2","no_email","4",0,"IN"
"112811",2,5,4,0,"week  2","prob_email","4",0,"IN"
"11382",2,3,4,0,"week  2","no_prob","4",0,"IN"
"11511",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"116011",2,5,4,0,"week  2","prob_email","4",0,"IN"
"11662",2,1,4,8,"week  2","no_email","4",1,"IN"
"11771",2,4,4,0,"week  2","prob_email","4",0,"IN"
"11795",2,1,4,0,"week  2","no_email","4",0,"IN"
"11804",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"118211",2,4,4,0,"week  2","prob_email","4",0,"IN"
"1184",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"1186",2,5,4,4,"week  2","prob_email","4",1,"IN"
"118931",2,5,4,0,"week  2","prob_email","4",0,"IN"
"11913",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"11943",2,5,4,0,"week  2","prob_email","4",0,"IN"
"1206",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"12083",2,1,4,0,"week  2","no_email","4",0,"IN"
"12104",2,4,4,0,"week  2","prob_email","4",0,"IN"
"12143",2,2,4,0,"week  2","no_prob","4",0,"IN"
"12153",2,5,4,0,"week  2","prob_email","4",0,"IN"
"121621",2,4,4,0,"week  2","prob_email","4",0,"IN"
"12193",2,5,4,0,"week  2","prob_email","4",0,"IN"
"12261",2,1,4,0,"week  2","no_email","4",0,"IN"
"122721",2,4,4,0,"week  2","prob_email","4",0,"IN"
"12321",2,4,4,0,"week  2","prob_email","4",0,"IN"
"12345",2,1,4,0,"week  2","no_email","4",0,"IN"
"12355",2,2,4,0,"week  2","no_prob","4",0,"IN"
"1238",2,3,4,0,"week  2","no_prob","4",0,"IN"
"124531",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"124611",2,4,4,0,"week  2","prob_email","4",0,"IN"
"12483",2,8,4,140,"week  2","rel_prob_email","4",1,"IN"
"1252",2,2,4,0,"week  2","no_prob","4",0,"IN"
"125521",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"12582",2,5,4,0,"week  2","prob_email","4",0,"IN"
"12593",2,2,4,100,"week  2","no_prob","4",1,"IN"
"12602",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"12613",2,1,4,32,"week  2","no_email","4",1,"IN"
"12692",2,3,4,0,"week  2","no_prob","4",0,"IN"
"12723",2,4,4,0,"week  2","prob_email","4",0,"IN"
"127311",2,5,4,0,"week  2","prob_email","4",0,"IN"
"12751",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"12851",2,3,4,0,"week  2","no_prob","4",0,"IN"
"12871",2,4,4,0,"week  2","prob_email","4",0,"IN"
"1290",2,1,4,0,"week  2","no_email","4",0,"IN"
"12914",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"13002",2,9,4,20,"week  2","rel_prob_email","4",1,"IN"
"130411",2,3,4,0,"week  2","no_prob","4",0,"IN"
"13054",2,1,4,0,"week  2","no_email","4",0,"IN"
"13073",2,4,4,0,"week  2","prob_email","4",0,"IN"
"13184",2,2,4,0,"week  2","no_prob","4",0,"IN"
"132021",2,3,4,0,"week  2","no_prob","4",0,"IN"
"132131",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"13242",2,3,4,0,"week  2","no_prob","4",0,"IN"
"13263",2,5,4,0,"week  2","prob_email","4",0,"IN"
"13272",2,9,4,52,"week  2","rel_prob_email","4",1,"IN"
"13314",2,3,4,204,"week  2","no_prob","4",1,"IN"
"13341",2,1,4,0,"week  2","no_email","4",0,"IN"
"13355",2,2,4,0,"week  2","no_prob","4",0,"IN"
"13402",2,3,4,212,"week  2","no_prob","4",1,"IN"
"134331",2,1,4,0,"week  2","no_email","4",0,"IN"
"13441",2,4,4,0,"week  2","prob_email","4",0,"IN"
"134621",2,1,4,8,"week  2","no_email","4",1,"IN"
"13493",2,2,4,60,"week  2","no_prob","4",1,"IN"
"135121",2,5,4,0,"week  2","prob_email","4",0,"IN"
"13531",2,1,4,0,"week  2","no_email","4",0,"IN"
"13543",2,4,4,24,"week  2","prob_email","4",1,"IN"
"13581",2,5,4,56,"week  2","prob_email","4",1,"IN"
"135921",2,8,4,4,"week  2","rel_prob_email","4",1,"IN"
"13622",2,2,4,0,"week  2","no_prob","4",0,"IN"
"13663",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"136821",2,2,4,0,"week  2","no_prob","4",0,"IN"
"137511",2,5,4,0,"week  2","prob_email","4",0,"IN"
"137621",2,4,4,0,"week  2","prob_email","4",0,"IN"
"13812",2,3,4,0,"week  2","no_prob","4",0,"IN"
"138311",2,1,4,0,"week  2","no_email","4",0,"IN"
"138721",2,1,4,0,"week  2","no_email","4",0,"IN"
"13921",2,4,4,0,"week  2","prob_email","4",0,"IN"
"139431",2,4,4,0,"week  2","prob_email","4",0,"IN"
"13953",2,1,4,0,"week  2","no_email","4",0,"IN"
"140021",2,2,4,0,"week  2","no_prob","4",0,"IN"
"14042",2,1,4,0,"week  2","no_email","4",0,"IN"
"14051",2,2,4,28,"week  2","no_prob","4",1,"IN"
"14123",2,2,4,0,"week  2","no_prob","4",0,"IN"
"141321",2,9,4,36,"week  2","rel_prob_email","4",1,"IN"
"14172",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"143111",2,5,4,0,"week  2","prob_email","4",0,"IN"
"143221",2,5,4,0,"week  2","prob_email","4",0,"IN"
"14344",2,1,4,0,"week  2","no_email","4",0,"IN"
"14364",2,2,4,12,"week  2","no_prob","4",1,"IN"
"143711",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"143821",2,9,4,189,"week  2","rel_prob_email","4",1,"IN"
"14423",2,1,4,0,"week  2","no_email","4",0,"IN"
"1450",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"14542",2,3,4,36,"week  2","no_prob","4",1,"IN"
"145531",2,4,4,20,"week  2","prob_email","4",1,"IN"
"14572",2,1,4,0,"week  2","no_email","4",0,"IN"
"14612",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"146211",2,4,4,0,"week  2","prob_email","4",0,"IN"
"14661",2,5,4,0,"week  2","prob_email","4",0,"IN"
"1470",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"14715",2,4,4,0,"week  2","prob_email","4",0,"IN"
"14723",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"147921",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"148021",2,4,4,120,"week  2","prob_email","4",1,"IN"
"14824",2,4,4,64,"week  2","prob_email","4",1,"IN"
"14832",2,1,4,0,"week  2","no_email","4",0,"IN"
"148521",2,4,4,0,"week  2","prob_email","4",0,"IN"
"14861",2,9,4,170,"week  2","rel_prob_email","4",1,"IN"
"14893",2,5,4,0,"week  2","prob_email","4",0,"IN"
"149211",2,1,4,0,"week  2","no_email","4",0,"IN"
"14961",2,5,4,0,"week  2","prob_email","4",0,"IN"
"14973",2,5,4,0,"week  2","prob_email","4",0,"IN"
"15004",2,9,4,4,"week  2","rel_prob_email","4",1,"IN"
"15012",2,4,4,0,"week  2","prob_email","4",0,"IN"
"15023",2,5,4,0,"week  2","prob_email","4",0,"IN"
"15061",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"15111",2,1,4,0,"week  2","no_email","4",0,"IN"
"15163",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"15263",2,5,4,0,"week  2","prob_email","4",0,"IN"
"15313",2,2,4,0,"week  2","no_prob","4",0,"IN"
"15323",2,5,4,140,"week  2","prob_email","4",1,"IN"
"15391",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"154411",2,2,4,0,"week  2","no_prob","4",0,"IN"
"15462",2,2,4,0,"week  2","no_prob","4",0,"IN"
"15474",2,4,4,0,"week  2","prob_email","4",0,"IN"
"15502",2,1,4,0,"week  2","no_email","4",0,"IN"
"155331",2,2,4,0,"week  2","no_prob","4",0,"IN"
"15596",2,5,4,0,"week  2","prob_email","4",0,"IN"
"15643",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"15663",2,1,4,0,"week  2","no_email","4",0,"IN"
"15742",2,1,4,248,"week  2","no_email","4",1,"IN"
"15762",2,1,4,0,"week  2","no_email","4",0,"IN"
"15803",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"15821",2,3,4,0,"week  2","no_prob","4",0,"IN"
"15832",2,2,4,0,"week  2","no_prob","4",0,"IN"
"158521",2,3,4,0,"week  2","no_prob","4",0,"IN"
"15864",2,4,4,60,"week  2","prob_email","4",1,"IN"
"15903",2,1,4,68,"week  2","no_email","4",1,"IN"
"16013",2,2,4,0,"week  2","no_prob","4",0,"IN"
"16091",2,3,4,21,"week  2","no_prob","4",1,"IN"
"16173",2,1,4,168,"week  2","no_email","4",1,"IN"
"161811",2,9,4,146,"week  2","rel_prob_email","4",1,"IN"
"16191",2,3,4,0,"week  2","no_prob","4",0,"IN"
"16203",2,5,4,0,"week  2","prob_email","4",0,"IN"
"162111",2,5,4,196,"week  2","prob_email","4",1,"IN"
"16231",2,5,4,0,"week  2","prob_email","4",0,"IN"
"162621",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"16421",2,8,4,102,"week  2","rel_prob_email","4",1,"IN"
"16482",2,5,4,0,"week  2","prob_email","4",0,"IN"
"16511",2,8,4,60,"week  2","rel_prob_email","4",1,"IN"
"166721",2,1,4,0,"week  2","no_email","4",0,"IN"
"16715",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"167411",2,2,4,0,"week  2","no_prob","4",0,"IN"
"167721",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"16781",2,4,4,0,"week  2","prob_email","4",0,"IN"
"168611",2,5,4,73,"week  2","prob_email","4",1,"IN"
"17002",2,5,4,0,"week  2","prob_email","4",0,"IN"
"17051",2,2,4,207,"week  2","no_prob","4",1,"IN"
"17131",2,2,4,0,"week  2","no_prob","4",0,"IN"
"17141",2,3,4,48,"week  2","no_prob","4",1,"IN"
"17173",2,4,4,20,"week  2","prob_email","4",1,"IN"
"172121",2,3,4,926,"week  2","no_prob","4",1,"IN"
"172511",2,2,4,0,"week  2","no_prob","4",0,"IN"
"17272",2,9,4,224,"week  2","rel_prob_email","4",1,"IN"
"17302",2,1,4,59,"week  2","no_email","4",1,"IN"
"17331",2,4,4,260,"week  2","prob_email","4",1,"IN"
"17342",2,5,4,0,"week  2","prob_email","4",0,"IN"
"17363",2,3,4,0,"week  2","no_prob","4",0,"IN"
"17372",2,2,4,40,"week  2","no_prob","4",1,"IN"
"17461",2,2,4,0,"week  2","no_prob","4",0,"IN"
"17521",2,8,4,168,"week  2","rel_prob_email","4",1,"IN"
"17551",2,5,4,0,"week  2","prob_email","4",0,"IN"
"175731",2,5,4,0,"week  2","prob_email","4",0,"IN"
"17604",2,1,4,0,"week  2","no_email","4",0,"IN"
"17623",2,3,4,0,"week  2","no_prob","4",0,"IN"
"17631",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"17682",2,1,4,0,"week  2","no_email","4",0,"IN"
"177311",2,2,4,0,"week  2","no_prob","4",0,"IN"
"177621",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"17843",2,5,4,0,"week  2","prob_email","4",0,"IN"
"17941",2,1,4,16,"week  2","no_email","4",1,"IN"
"17952",2,2,4,0,"week  2","no_prob","4",0,"IN"
"17971",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"18001",2,4,4,0,"week  2","prob_email","4",0,"IN"
"180621",2,4,4,0,"week  2","prob_email","4",0,"IN"
"180911",2,1,4,0,"week  2","no_email","4",0,"IN"
"18202",2,4,4,56,"week  2","prob_email","4",1,"IN"
"18293",2,1,4,0,"week  2","no_email","4",0,"IN"
"18302",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"18493",2,5,4,0,"week  2","prob_email","4",0,"IN"
"185121",2,2,4,0,"week  2","no_prob","4",0,"IN"
"185411",2,8,4,326,"week  2","rel_prob_email","4",1,"IN"
"185621",2,1,4,0,"week  2","no_email","4",0,"IN"
"18602",2,3,4,0,"week  2","no_prob","4",0,"IN"
"18623",2,2,4,0,"week  2","no_prob","4",0,"IN"
"18634",2,1,4,0,"week  2","no_email","4",0,"IN"
"18641",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"186811",2,3,4,0,"week  2","no_prob","4",0,"IN"
"18691",2,3,4,0,"week  2","no_prob","4",0,"IN"
"187011",2,4,4,0,"week  2","prob_email","4",0,"IN"
"187221",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"187411",2,5,4,0,"week  2","prob_email","4",0,"IN"
"18773",2,4,4,0,"week  2","prob_email","4",0,"IN"
"188011",2,5,4,36,"week  2","prob_email","4",1,"IN"
"188531",2,3,4,4,"week  2","no_prob","4",1,"IN"
"18891",2,8,4,298,"week  2","rel_prob_email","4",1,"IN"
"18972",2,5,4,0,"week  2","prob_email","4",0,"IN"
"19112",2,5,4,0,"week  2","prob_email","4",0,"IN"
"19163",2,3,4,0,"week  2","no_prob","4",0,"IN"
"19193",2,5,4,0,"week  2","prob_email","4",0,"IN"
"19235",2,3,4,0,"week  2","no_prob","4",0,"IN"
"192611",2,4,4,38,"week  2","prob_email","4",1,"IN"
"19331",2,1,4,0,"week  2","no_email","4",0,"IN"
"19362",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"19371",2,2,4,0,"week  2","no_prob","4",0,"IN"
"1943",2,1,4,0,"week  2","no_email","4",0,"IN"
"19463",2,2,4,176,"week  2","no_prob","4",1,"IN"
"19551",2,5,4,0,"week  2","prob_email","4",0,"IN"
"195731",2,1,4,0,"week  2","no_email","4",0,"IN"
"19584",2,4,4,0,"week  2","prob_email","4",0,"IN"
"195921",2,3,4,0,"week  2","no_prob","4",0,"IN"
"19623",2,1,4,0,"week  2","no_email","4",0,"IN"
"196521",2,5,4,40,"week  2","prob_email","4",1,"IN"
"19663",2,5,4,12,"week  2","prob_email","4",1,"IN"
"19744",2,5,4,60,"week  2","prob_email","4",1,"IN"
"197831",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"19821",2,8,4,48,"week  2","rel_prob_email","4",1,"IN"
"198521",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"19881",2,3,4,12,"week  2","no_prob","4",1,"IN"
"199731",2,3,4,0,"week  2","no_prob","4",0,"IN"
"20023",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"20053",2,4,4,0,"week  2","prob_email","4",0,"IN"
"20231",2,2,4,0,"week  2","no_prob","4",0,"IN"
"20242",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"20274",2,1,4,0,"week  2","no_email","4",0,"IN"
"202911",2,3,4,0,"week  2","no_prob","4",0,"IN"
"20302",2,3,4,0,"week  2","no_prob","4",0,"IN"
"20323",2,3,4,0,"week  2","no_prob","4",0,"IN"
"20342",2,4,4,0,"week  2","prob_email","4",0,"IN"
"20403",2,4,4,0,"week  2","prob_email","4",0,"IN"
"20471",2,1,4,0,"week  2","no_email","4",0,"IN"
"204911",2,3,4,0,"week  2","no_prob","4",0,"IN"
"205821",2,5,4,0,"week  2","prob_email","4",0,"IN"
"206611",2,4,4,0,"week  2","prob_email","4",0,"IN"
"207211",2,1,4,0,"week  2","no_email","4",0,"IN"
"207531",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"20761",2,3,4,0,"week  2","no_prob","4",0,"IN"
"207721",2,5,4,0,"week  2","prob_email","4",0,"IN"
"2084",2,1,4,0,"week  2","no_email","4",0,"IN"
"20852",2,3,4,68,"week  2","no_prob","4",1,"IN"
"208811",2,1,4,0,"week  2","no_email","4",0,"IN"
"209321",2,2,4,0,"week  2","no_prob","4",0,"IN"
"20994",2,1,4,0,"week  2","no_email","4",0,"IN"
"21003",2,5,4,0,"week  2","prob_email","4",0,"IN"
"21083",2,1,4,16,"week  2","no_email","4",1,"IN"
"211131",2,4,4,0,"week  2","prob_email","4",0,"IN"
"21124",2,3,4,0,"week  2","no_prob","4",0,"IN"
"21173",2,4,4,0,"week  2","prob_email","4",0,"IN"
"212411",2,1,4,0,"week  2","no_email","4",0,"IN"
"213131",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"213721",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"21421",2,5,4,92,"week  2","prob_email","4",1,"IN"
"21431",2,3,4,0,"week  2","no_prob","4",0,"IN"
"21463",2,3,4,0,"week  2","no_prob","4",0,"IN"
"215121",2,1,4,0,"week  2","no_email","4",0,"IN"
"21603",2,4,4,0,"week  2","prob_email","4",0,"IN"
"21653",2,4,4,0,"week  2","prob_email","4",0,"IN"
"21681",2,3,4,172,"week  2","no_prob","4",1,"IN"
"21691",2,5,4,0,"week  2","prob_email","4",0,"IN"
"21721",2,2,4,140,"week  2","no_prob","4",1,"IN"
"21735",2,2,4,0,"week  2","no_prob","4",0,"IN"
"217411",2,4,4,168,"week  2","prob_email","4",1,"IN"
"217511",2,4,4,0,"week  2","prob_email","4",0,"IN"
"21764",2,1,4,0,"week  2","no_email","4",0,"IN"
"217721",2,1,4,0,"week  2","no_email","4",0,"IN"
"21791",2,3,4,0,"week  2","no_prob","4",0,"IN"
"218111",2,4,4,0,"week  2","prob_email","4",0,"IN"
"218521",2,4,4,192,"week  2","prob_email","4",1,"IN"
"21881",2,5,4,24,"week  2","prob_email","4",1,"IN"
"21893",2,1,4,16,"week  2","no_email","4",1,"IN"
"219421",2,2,4,80,"week  2","no_prob","4",1,"IN"
"21955",2,3,4,0,"week  2","no_prob","4",0,"IN"
"22001",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"220211",2,1,4,0,"week  2","no_email","4",0,"IN"
"220311",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"22062",2,3,4,12,"week  2","no_prob","4",1,"IN"
"22102",2,2,4,8,"week  2","no_prob","4",1,"IN"
"22111",2,3,4,39,"week  2","no_prob","4",1,"IN"
"221911",2,1,4,0,"week  2","no_email","4",0,"IN"
"222211",2,4,4,0,"week  2","prob_email","4",0,"IN"
"222621",2,3,4,0,"week  2","no_prob","4",0,"IN"
"22293",2,4,4,0,"week  2","prob_email","4",0,"IN"
"22363",2,2,4,0,"week  2","no_prob","4",0,"IN"
"22373",2,9,4,96,"week  2","rel_prob_email","4",1,"IN"
"223811",2,4,4,0,"week  2","prob_email","4",0,"IN"
"22475",2,2,4,0,"week  2","no_prob","4",0,"IN"
"22531",2,5,4,220,"week  2","prob_email","4",1,"IN"
"226911",2,4,4,0,"week  2","prob_email","4",0,"IN"
"2277",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"22782",2,5,4,0,"week  2","prob_email","4",0,"IN"
"22802",2,2,4,0,"week  2","no_prob","4",0,"IN"
"22913",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"2299",2,2,4,0,"week  2","no_prob","4",0,"IN"
"230221",2,3,4,0,"week  2","no_prob","4",0,"IN"
"23132",2,4,4,0,"week  2","prob_email","4",0,"IN"
"23153",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"23204",2,3,4,0,"week  2","no_prob","4",0,"IN"
"232221",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"23251",2,1,4,0,"week  2","no_email","4",0,"IN"
"23271",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"23322",2,5,4,0,"week  2","prob_email","4",0,"IN"
"233421",2,4,4,0,"week  2","prob_email","4",0,"IN"
"23351",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"234121",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"23493",2,5,4,0,"week  2","prob_email","4",0,"IN"
"235121",2,2,4,0,"week  2","no_prob","4",0,"IN"
"23551",2,8,4,36,"week  2","rel_prob_email","4",1,"IN"
"2364",2,9,4,0,"week  2","rel_prob_email","4",0,"IN"
"236631",2,3,4,52,"week  2","no_prob","4",1,"IN"
"23711",2,4,4,0,"week  2","prob_email","4",0,"IN"
"23722",2,2,4,0,"week  2","no_prob","4",0,"IN"
"23812",2,5,4,0,"week  2","prob_email","4",0,"IN"
"23854",2,2,4,0,"week  2","no_prob","4",0,"IN"
"23922",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"239321",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"24011",2,3,4,0,"week  2","no_prob","4",0,"IN"
"24131",2,5,4,52,"week  2","prob_email","4",1,"IN"
"24193",2,3,4,0,"week  2","no_prob","4",0,"IN"
"24202",2,4,4,0,"week  2","prob_email","4",0,"IN"
"24223",2,3,4,0,"week  2","no_prob","4",0,"IN"
"24263",2,4,4,0,"week  2","prob_email","4",0,"IN"
"242811",2,5,4,40,"week  2","prob_email","4",1,"IN"
"242911",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"24301",2,2,4,8,"week  2","no_prob","4",1,"IN"
"243521",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"24361",2,1,4,0,"week  2","no_email","4",0,"IN"
"243821",2,2,4,0,"week  2","no_prob","4",0,"IN"
"24393",2,5,4,0,"week  2","prob_email","4",0,"IN"
"24402",2,2,4,0,"week  2","no_prob","4",0,"IN"
"2442",2,4,4,0,"week  2","prob_email","4",0,"IN"
"244921",2,2,4,0,"week  2","no_prob","4",0,"IN"
"245131",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"24541",2,8,4,0,"week  2","rel_prob_email","4",0,"IN"
"24621",2,5,4,116,"week  2","prob_email","4",1,"IN"
"246611",2,5,4,0,"week  2","prob_email","4",0,"IN"
"24681",2,1,4,0,"week  2","no_email","4",0,"IN"
"24761",2,2,4,0,"week  2","no_prob","4",0,"IN"
"24941",2,5,4,182,"week  2","prob_email","4",1,"IN"
"24955",2,4,4,0,"week  2","prob_email","4",0,"IN"
